"Year","State","Class","Variable","District","Category","Variable_Type","Used_in_ANESRake_Weighting","CES_Candidate","True_Candidate","Match_Score","Benchmark","CES_Unweighted","CES_Weighted","CES_ANESRake_Weighted","Error_Unweighted","Error_CES_Weighted","Error_ANESRake","n_respondents"
2018,"CALIFORNIA","Candidate Choice","U.S. House","District 50","Republican","Secondary",FALSE,"Duncan Hunter","Duncan Hunter",0,51.71548439244062,54.87804878048781,59.34260735953318,57.32974962750228,3.162564388047187,7.627122967092561,5.614265235061659,82
2018,"CALIFORNIA","Candidate Choice","U.S. House","District 22","Republican","Secondary",FALSE,"Devin Nunes","Devin G. Nunes",0.07142857142857151,52.722154519986155,43.103448275862064,17.016865243775584,23.383460422797782,-9.618706244124091,-35.70528927621057,-29.338694097188373,58
2018,"CALIFORNIA","Candidate Choice","U.S. House","District 7","Democrat","Secondary",FALSE,"Ami Bera","Ami Bera",0,55.0449724270907,61.05263157894737,66.17444074943361,53.79808365292046,6.0076591518566715,11.129468322342916,-1.2468887741702375,95
2018,"CALIFORNIA","Candidate Choice","U.S. House","District 25","Democrat","Secondary",FALSE,"Katie Hill","Katie Hill",0,54.366138550824004,48.148148148148145,44.9813258636788,69.16407346314688,-6.217990402675859,-9.384812687145207,14.797934912322873,54
2018,"CALIFORNIA","Candidate Choice","U.S. House","District 19","Democrat","Secondary",FALSE,"Zoe Lofgren","Zoe Lofgren",0,73.75487361507632,80.55555555555556,85.35267270297707,73.40154559820074,6.800681940479237,11.597799087900754,-0.35332801687557946,72
2018,"CALIFORNIA","Candidate Choice","U.S. House","District 44","Democrat","Secondary",FALSE,"Nanette Barragan","Nanette Diaz Barragán",0.14186507936507942,68.33842675932516,92.5925925925926,95.06729899172699,99.99983509771751,24.254165833267436,26.728872232401827,31.66140833839235,27
2018,"CALIFORNIA","Candidate Choice","U.S. House","District 42","Republican","Secondary",FALSE,"Ken Calvert","Ken Calvert",0,56.49931876584516,49.23076923076923,33.69804938486652,71.04469476546808,-7.268549535075927,-22.80126938097864,14.54537599962292,65
2018,"CALIFORNIA","Candidate Choice","U.S. House","District 15","Democrat","Secondary",FALSE,"Eric Swalwell","Eric Swalwell",0,72.96754383447642,67.6056338028169,75.16815284672427,51.61114850893185,-5.361910031659519,2.2006090122478525,-21.356395325544568,71
2018,"CALIFORNIA","Candidate Choice","U.S. House","District 49","Democrat","Secondary",FALSE,"Mike Levin","Mike Levin",0,56.41900823645053,64,69.19331353516661,36.33819378019118,7.58099176354947,12.77430529871608,-20.080814456259347,50
2018,"CALIFORNIA","Candidate Choice","U.S. House","District 39","Democrat","Secondary",FALSE,"Gil Cisneros","Gil Cisneros",0,51.55712315819193,50,59.16686133015136,50.75768370061044,-1.5571231581919278,7.609738171959435,-0.7994394575814852,78
2018,"CALIFORNIA","Candidate Choice","U.S. House","District 35","Democrat","Secondary",FALSE,"Norma Torres","Norma J. Torres",0.06666666666666676,69.39821773674039,67.3913043478261,75.37153966371838,55.60939982122588,-2.006913388914299,5.973321926977988,-13.788817915514514,46
2018,"CALIFORNIA","Candidate Choice","U.S. House","District 1","Republican","Secondary",FALSE,"Doug Lamalfa","Doug La Malfa",0.02564102564102555,54.88658888728849,52.22222222222223,38.11928287333329,46.672775449375976,-2.664366665066261,-16.7673060139552,-8.213813437912513,90
2018,"CALIFORNIA","Candidate Choice","U.S. House","District 11","Democrat","Secondary",FALSE,"Mark Desaulnier","Mark Desaulnier",0,74.1324211679441,68.23529411764706,74.39909738592691,80.61827344731208,-5.897127050297044,0.2666762179828055,6.485852279367975,85
2018,"CALIFORNIA","Candidate Choice","U.S. House","District 33","Democrat","Secondary",FALSE,"Ted Lieu","Ted W. Lieu",0.09090909090909083,70.02844722879243,67.14285714285714,64.61934230562048,67.65031346042564,-2.8855900859352914,-5.409104923171952,-2.3781337683667942,70
2018,"CALIFORNIA","Candidate Choice","U.S. House","District 52","Democrat","Secondary",FALSE,"Scott Peters","Scott Peters",0,63.84713875009712,60.46511627906976,60.74116106368734,45.43268419200536,-3.382022471027362,-3.10597768640978,-18.414454558091762,86
2018,"CALIFORNIA","Candidate Choice","U.S. House","District 36","Democrat","Secondary",FALSE,"Raul Ruiz","Raul Ruiz",0,59.01655974648323,64.58333333333334,62.25540263901075,58.07240820166469,5.566773586850111,3.238842892527515,-0.9441515448185385,96
2018,"CALIFORNIA","Candidate Choice","U.S. House","District 38","Democrat","Secondary",FALSE,"Linda Sanchez","Linda T. Sánchez",0.10897435897435892,68.85177783493936,61.53846153846154,68.98643048032812,52.585094508398925,-7.313316296477815,0.1346526453887691,-16.26668332654043,65
2018,"CALIFORNIA","Candidate Choice","U.S. House","District 32","Democrat","Secondary",FALSE,"Grace Napolitano","Grace Flores Napolitano",0.2056159420289856,68.77834955459778,68.75,72.19853363023756,41.717386620461234,-0.028349554597781434,3.4201840756397814,-27.060962934136548,48
2018,"CALIFORNIA","Candidate Choice","U.S. House","District 28","Democrat","Secondary",FALSE,"Adam Schiff","Adam B. Schiff",0.07142857142857151,78.37200219978162,86.25,87.98167318293602,59.8862403143323,7.877997800218381,9.609670983154402,-18.48576188544932,80
2018,"CALIFORNIA","Candidate Choice","U.S. House","District 24","Democrat","Secondary",FALSE,"Salud Carbajal","Salud Carbajal",0,58.555502037400984,64.61538461538461,66.02989554947514,60.14438506592251,6.059882577983629,7.474393512074158,1.5888830285215292,65
2018,"CALIFORNIA","Candidate Choice","U.S. House","District 29","Democrat","Secondary",FALSE,"Tony Cardenas","Tony Cardenas",0,80.60985700618002,74.07407407407408,81.23166056133,42.191904050922226,-6.5357829321059455,0.621803555149981,-38.417952955257796,54
2018,"CALIFORNIA","Candidate Choice","U.S. House","District 3","Democrat","Secondary",FALSE,"John Garamendi","John Garamendi",0,58.072946941025016,58.42696629213483,57.601593503481375,51.78885188285576,0.3540193511098124,-0.471353437543641,-6.284095058169257,89
2018,"CALIFORNIA","Candidate Choice","U.S. House","District 47","Democrat","Secondary",FALSE,"Alan Lowenthal","Alan Lowenthal",0,64.85549865180332,70.76923076923077,80.29534644876307,62.24623478285568,5.9137321174274575,15.439847796959754,-2.609263868947636,65
2018,"CALIFORNIA","Candidate Choice","U.S. House","District 18","Democrat","Secondary",FALSE,"Anna Eshoo","Anna G. Eshoo",0.07692307692307698,74.49162580482931,62.06896551724138,66.04703130789183,46.29194767508013,-12.42266028758793,-8.444594496937484,-28.19967812974918,87
2018,"CALIFORNIA","Candidate Choice","U.S. House","District 9","Democrat","Secondary",FALSE,"Jerry Mcnerney","Jerry Mcnerney",0,56.49148498478306,63.793103448275865,61.80196812037955,37.757717314913194,7.301618463492808,5.310483135596492,-18.733767669869863,58
2018,"CALIFORNIA","Candidate Choice","U.S. House","District 26","Democrat","Secondary",FALSE,"Julia Brownley","Julia Brownley",0,61.942010601896435,63.23529411764706,67.06081427125713,63.569928778027304,1.2932835157506233,5.118803669360695,1.6279181761308692,68
2018,"CALIFORNIA","Candidate Choice","U.S. House","District 30","Democrat","Secondary",FALSE,"Brad Sherman","Brad Sherman",0,73.40158548313556,72.97297297297297,75.65040724993285,80.65153908141967,-0.42861251016259416,2.248821766797292,7.249953598284108,74
2018,"CALIFORNIA","Candidate Choice","U.S. House","District 51","Democrat","Secondary",FALSE,"Juan Vargas","Juan Vargas",0,71.20095171230206,66.66666666666666,82.63261316767135,77.58993954050165,-4.5342850456354,11.431661455369294,6.388987828199589,60
2018,"CALIFORNIA","Candidate Choice","U.S. House","District 13","Democrat","Secondary",FALSE,"Barbara Lee","Barbara Lee",0,88.38103765809583,88.46153846153845,96.293750567705,85.99925229034336,0.08050080344261801,7.912712909609169,-2.381785367752471,78
2018,"CALIFORNIA","Candidate Choice","U.S. House","District 41","Democrat","Secondary",FALSE,"Mark Takano","Mark Takano",0,65.09973052307396,64.28571428571429,65.08075593716191,73.39028600557286,-0.8140162373596667,-0.018974585912047814,8.290555482498903,70
2018,"CALIFORNIA","Candidate Choice","U.S. House","District 21","Democrat","Secondary",FALSE,"Tj Cox","Tj Cox",0,50.37934797915786,58.536585365853654,71.26278507374754,87.88629559424545,8.15723738669579,20.883437094589674,37.50694761508759,41
2018,"CALIFORNIA","Candidate Choice","U.S. House","District 34","Democrat","Secondary",FALSE,"Jimmy Gomez","Jimmy Gomez",0,72.54157176148408,68.18181818181817,57.57893346977174,98.51736545007364,-4.359753579665906,-14.962638291712338,25.97579368858956,44
2018,"CALIFORNIA","Candidate Choice","U.S. House","District 53","Democrat","Secondary",FALSE,"Susan Davis","Susan A. Davis",0.10173160173160178,69.07408647514454,65.55555555555556,61.668910104056984,57.05574394880421,-3.518530919588983,-7.405176371087556,-12.018342526340327,90
2018,"CALIFORNIA","Candidate Choice","U.S. House","District 23","Republican","Secondary",FALSE,"Kevin Mccarthy","Kevin Mccarthy",0,63.71699048470653,41.891891891891895,35.04905895224007,47.526551423562054,-21.825098592814633,-28.66793153246646,-16.190439061144474,74
2018,"CALIFORNIA","Candidate Choice","U.S. House","District 14","Democrat","Secondary",FALSE,"Jackie Speier","Jackie Speier",0,79.22255577667593,75.67567567567568,88.76107045050527,56.53173431214997,-3.546880101000255,9.53851467382934,-22.69082146452596,74
2018,"CALIFORNIA","Candidate Choice","U.S. House","District 48","Democrat","Secondary",FALSE,"Harley Rouda","Harley Rouda",0,53.55199229140655,73.80952380952381,76.92639027261279,51.435780236506346,20.25753151811726,23.374397981206243,-2.1162120549002026,42
2018,"CALIFORNIA","Candidate Choice","U.S. House","District 6","Democrat","Secondary",FALSE,"Doris Matsui","Doris Matsui",0,80.42577213911132,95.6043956043956,95.53740010742496,80.19497140147746,15.17862346528429,15.111627968313641,-0.23080073763385656,91
2018,"CALIFORNIA","Candidate Choice","U.S. House","District 31","Democrat","Secondary",FALSE,"Pete Aguilar","Pete Aguilar",0,58.74449985332942,56.00000000000001,67.26152517561846,66.17121972509072,-2.7444998533294154,8.517025322289037,7.4267198717613,75
2018,"CALIFORNIA","Candidate Choice","U.S. House","District 10","Democrat","Secondary",FALSE,"Josh Harder","Josh Harder",0,52.25101397025688,47.69230769230769,56.95081122843163,45.19240209077775,-4.5587062779491845,4.699797258174755,-7.05861187947913,65
2018,"CALIFORNIA","Candidate Choice","U.S. House","District 43","Democrat","Secondary",FALSE,"Maxine Waters","Maxine Waters",0,77.66918980678595,65,63.29729221235453,76.47043557570042,-12.669189806785951,-14.371897594431424,-1.1987542310855304,60
2018,"CALIFORNIA","Candidate Choice","U.S. House","District 40","Democrat","Secondary",FALSE,"Lucille Roybal-Allard","Lucille Roybal-Allard",0,77.34769327042626,94.44444444444444,99.12142682955346,99.99999999999993,17.09675117401818,21.773733559127194,22.652306729573667,18
2018,"CALIFORNIA","Candidate Choice","U.S. House","District 20","Democrat","Secondary",FALSE,"Jimmy Panetta","Jimmy Panetta",0,81.37346547286252,69.23076923076923,52.15333519863664,61.44829631171855,-12.142696242093294,-29.22013027422588,-19.92516916114397,39
2018,"KENTUCKY","Candidate Choice","U.S. House","District 3","Democrat","Secondary",FALSE,"John Yarmuth","John A. Yarmuth",0.09444444444444444,62.070177956371985,79.3103448275862,72.59682005950074,82.44780042060579,17.24016687121422,10.526642103128758,20.377622464233802,58
2018,"KENTUCKY","Candidate Choice","U.S. House","District 6","Republican","Secondary",FALSE,"Andy Barr","Andy Barr",0,50.99838884340087,31.57894736842105,32.608076541008224,72.86687606007732,-19.419441474979816,-18.390312302392644,21.86848721667645,76
2018,"KENTUCKY","Candidate Choice","U.S. House","District 2","Republican","Secondary",FALSE,"Brett Guthrie","Brett S. Guthrie",0.0625,66.71977306728321,64.28571428571429,74.41084038729345,92.12508628025843,-2.434058781568922,7.691067320010234,25.405313212975216,70
2018,"KENTUCKY","Candidate Choice","U.S. House","District 1","Republican","Secondary",FALSE,"James Comer","James R. Comer",0.1471861471861473,68.58805813175256,52.54237288135594,64.83480081628312,57.00146506776041,-16.045685250396623,-3.7532573154694404,-11.586593063992154,59
2018,"KENTUCKY","Candidate Choice","U.S. House","District 5","Republican","Secondary",FALSE,"Harold Rogers","Harold Rogers",0,78.9355875917933,54.054054054054056,65.23573786517638,50.06255490012338,-24.881533537739237,-13.699849726616918,-28.873032691669913,74
2018,"KENTUCKY","Candidate Choice","U.S. House","District 4","Republican","Secondary",FALSE,"Thomas Massie","Thomas Massie",0,62.237788947794606,49.122807017543856,56.24076162974326,47.55596816635263,-13.11498193025075,-5.9970273180513445,-14.681820781441978,57
2018,"ARIZONA","Candidate Choice","U.S. House","District 8","Republican","Secondary",FALSE,"Debbie Lesko","Debbie Lesko",0,55.46175147905669,58.720930232558146,60.345687047223905,59.52035010639474,3.259178753501459,4.883935568167217,4.05859862733805,172
2018,"ARIZONA","Candidate Choice","U.S. House","District 1","Democrat","Secondary",FALSE,"Tom O'halleran","Tom O'halleran",0,53.83161273107871,48.31460674157304,44.948388387871425,50.012122049072325,-5.51700598950567,-8.883224343207281,-3.819490682006382,89
2018,"ARIZONA","Candidate Choice","U.S. House","District 9","Democrat","Secondary",FALSE,"Greg Stanton","Greg Stanton",0,61.08557101571323,63.23529411764706,59.64190120492642,53.61513741570454,2.14972310193383,-1.4436698107868082,-7.47043360000869,136
2018,"ARIZONA","Candidate Choice","U.S. House","District 5","Republican","Secondary",FALSE,"Andy Biggs","Andy Biggs",0,59.424590499067286,59.70149253731343,63.84435334848452,99.80538596043985,0.276902038246142,4.419762849417232,40.380795461372564,134
2018,"ARIZONA","Candidate Choice","U.S. House","District 3","Democrat","Secondary",FALSE,"Raul Grijalva","Raúl Grijalva",0.05128205128205132,63.86546195924643,45.07042253521127,63.80062772596163,94.25989322118812,-18.79503942403516,-0.06483423328479887,30.39443126194169,71
2018,"ARIZONA","Candidate Choice","U.S. House","District 6","Republican","Secondary",FALSE,"David Schweikert","David Schweikert",0,55.19303536192337,54.088050314465406,55.27198422100916,74.0748591845805,-1.1049850474579657,0.07894885908579141,18.881823822657132,159
2018,"ARIZONA","Candidate Choice","U.S. House","District 2","Democrat","Secondary",FALSE,"Ann Kirkpatrick","Ann Kirkpatrick",0,54.73360711468901,65.03067484662577,63.633361666278034,65.86843188186229,10.297067731936764,8.899754551589027,11.134824767173285,163
2018,"ARIZONA","Candidate Choice","U.S. House","District 7","Democrat","Secondary",FALSE,"Ruben Gallego","Ruben Gallego",0,85.60631877077796,87.34177215189874,93.50068877821343,99.99999733182882,1.7354533811207773,7.8943700074354695,14.393678561050862,79
2018,"ARIZONA","Candidate Choice","U.S. House","District 4","Republican","Secondary",FALSE,"Paul Gosar","Paul Gosar",0,68.16539426426263,67.74193548387096,67.12356164128704,89.50550052865367,-0.4234587803916696,-1.0418326229755905,21.34010626439104,155
2018,"GEORGIA","Candidate Choice","U.S. House","District 5","Democrat","Secondary",FALSE,"John Lewis","John R. Lewis",0.07692307692307698,100,94.6236559139785,96.76609764164145,99.99782701231365,-5.376344086021504,-3.2339023583585487,-0.002172987686350325,93
2018,"GEORGIA","Candidate Choice","U.S. House","District 7","Republican","Secondary",FALSE,"Robert Woodall","Rob Woodall",0.07142857142857151,50.07470377013347,51.4018691588785,54.29299918725984,64.46748257158856,1.3271653887450299,4.21829541712637,14.392778801455094,107
2018,"GEORGIA","Candidate Choice","U.S. House","District 3","Republican","Secondary",FALSE,"Drew Ferguson","Drew Ferguson",0,65.5263032156338,69.04761904761905,71.9022715166674,77.5082445033269,3.5213158319852482,6.375968301033595,11.981941287693104,84
2018,"GEORGIA","Candidate Choice","U.S. House","District 12","Republican","Secondary",FALSE,"Rick Allen","Rick W. Allen",0.07692307692307698,59.4773485779985,50,48.25616077174869,80.05697226240834,-9.477348577998498,-11.221187806249809,20.57962368440984,82
2018,"GEORGIA","Candidate Choice","U.S. House","District 9","Republican","Secondary",FALSE,"Doug Collins","Doug Collins",0,79.5040661339524,82.5,83.19455704496741,99.99362180422251,2.9959338660475936,3.6904909110150044,20.489555670270107,80
2018,"GEORGIA","Candidate Choice","U.S. House","District 10","Republican","Secondary",FALSE,"Jody Hice","Jody Hice",0,62.891968223033345,54,66.88082443840655,65.7199765154368,-8.891968223033345,3.988856215373204,2.828008292403453,100
2018,"GEORGIA","Candidate Choice","U.S. House","District 13","Democrat","Secondary",FALSE,"David Scott","David Scott",0,76.16019931060374,64.36781609195403,59.4772765141409,44.000671546196635,-11.792383218649718,-16.682922796462847,-32.15952776440711,87
